,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1094,Delone Carter,IND,25,,10,0,,,,,,0,1,0,0,0,,1,0,1,0,0,
1095,Anthony Castonzo,IND,24,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1096,Kellen Clemens,STL,29,,2,0,,,,,,0,1,1,0,0,,,,,,,
1097,Tyler Clutts,HOU,28,,16,0,,,,,,,,,,,,1,0,1,0,0,
1098,Willie Colon,PIT,29,LG,11,11,,,,,,0,0,1,0,0,,,,,,,
1099,Jon Condo,OAK,31,,16,0,,,,,,0,0,1,3,0,,,,,,,
1100,Ryan Cook,DAL,29,C,13,11,,,,,,0,1,1,0,0,,,,,,,
1101,Jim Cordle,NYG,25,,16,0,,,,,,0,0,1,0,0,,,,,,,
1102,Kirk Cousins,WAS,24,qb,3,1,,,,,,0,1,1,0,0,,,,,,,
1103,Tom Crabtree,GNB,27,te,14,6,,,,,,,,,,,,1,0,1,0,0,
1104,Juron Criner,OAK,23,,12,0,,,,,,0,1,1,0,0,,,,,,,
1105,Mason Crosby,GNB,28,K,16,0,,,,,,,,,,,,1,0,1,0,0,
1106,Harvey Dahl,STL,31,RG,14,14,,,,,,0,0,1,0,0,,,,,,,
1107,Anthony Davis,SFO,23,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1108,Phil Dawson*,CLE,37,K,16,0,,,,,,,,,,,,1,0,1,,,
1109,David DeCastro,PIT,22,rg,4,3,,,,,,0,0,1,0,0,,,,,,,
1110,John Denney*,MIA,34,,16,0,,,,,,1,0,0,0,0,,,,,,,
1111,Zak DeOssie,NYG,28,,16,0,,,,,,1,0,0,0,0,,,,,,,
1112,Anthony Dixon,SFO,25,,16,0,,,,,,1,0,1,0,0,,,,,,,
1113,Marcus Dixon,NYJ,28,,3,0,,,,,,,,,,,,1,0,1,0,0,
1114,Demar Dotson,TAM,27,RT,16,15,,,,,,0,0,1,0,0,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,
1116,Early Doucet,ARI,27,wr,12,3,,,,,,0,0,1,0,0,,,,,,,
1117,King Dunlap,PHI,27,LT/rt,14,12,,,,,,0,0,1,0,0,,,,,,,
1118,Marcus Easley,BUF,25,,3,0,,,,,,1,0,0,0,0,,,,,,,
1119,Julian Edelman,NWE,26,wr,9,3,,,,,,1,1,1,22,1,,,,,,,
1120,Rhett Ellison,MIN,24,fb/te,16,7,,,,,,1,0,0,0,0,,,,,,,
1121,Joe Flacco,BAL,27,QB,16,16,,,,,,0,9,1,-10,0,,,,,,,
1122,Coby Fleener,IND,24,TE,12,10,,,,,,0,0,1,0,0,,,,,,,
1123,Nick Foles,PHI,23,qb,7,6,,,,,,0,8,2,-18,0,,,,,,,
1124,Matt Forte,CHI,27,RB,15,15,,,,,,0,2,1,0,0,,,,,,,
1125,Arian Foster*,HOU,26,RB,16,16,,,,,,0,3,1,0,0,,,,,,,
1126,Doug Free,DAL,28,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1127,Josh Freeman,TAM,24,QB,16,16,,,,,,0,10,1,-12,0,,,,,,,
1128,Blaine Gabbert,JAX,23,QB,10,10,,,,,,0,5,1,0,0,,,,,,,
1129,Pierre Garcon,WAS,26,WR,10,10,,,,,,0,0,2,0,1,,,,,,,
1130,Frank Gore*,SFO,29,RB,16,16,,,,,,0,3,4,15,1,,,,,,,
1131,Bruce Gradkowski,CIN,29,,2,0,,,,,,0,1,2,-5,0,,,,,,,
1132,Jimmy Graham,NOR,26,TE,15,9,,,,,,0,1,2,0,0,,,,,,,
1133,BenJarvus Green-Ellis,CIN,27,RB,15,15,,,,,,0,3,1,0,0,,,,,,,
1134,Shonn Greene,NYJ,27,RB,16,14,,,,,,0,4,3,0,0,,,,,,,
1135,Jermaine Gresham*,CIN,24,TE,16,15,,,,,,0,2,1,0,0,,,,,,,
1136,Robert Griffin*,WAS,22,QB,15,15,,,,,,0,12,4,-16,0,,,,,,,
1137,Jonathan Grimes,3TM,23,,11,2,,,,,,,,,,,,1,0,1,,,
1138,Jordan Gross,CAR,32,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1139,Rex Hadnot,SDG,30,lg,16,3,,,,,,0,0,1,0,0,,,,,,,
1140,James Hanna,DAL,23,te,16,2,,,,,,0,0,1,0,0,,,,,,,
1141,Montario Hardesty,CLE,25,rb,13,1,,,,,,0,2,2,0,0,,,,,,,
1142,Ryan Harris,HOU,27,rt,16,2,,,,,,0,0,1,0,0,,,,,,,
1143,Ben Hartsock,CAR,32,te/wr,15,5,,,,,,0,0,1,0,0,,,,,,,
1144,Percy Harvin,MIN,24,WR,9,8,,,,,,0,2,2,0,0,,,,,,,
1145,Johnny Hekker,STL,22,P,16,0,,,,,,0,2,2,0,0,,,,,,,
1146,,,,,,,,,,,,,,,,,,,,,,,
1147,Chad Henne,JAX,27,qb,10,6,,,,,,0,4,2,-2,0,,,,,,,
1148,Aaron Hernandez,NWE,23,rb/TE,10,10,,,,,,0,0,1,0,0,,,,,,,
1149,Todd Herremans,PHI,30,RT,8,8,,,,,,0,0,1,0,0,,,,,,,
1150,Darrius Heyward-Bey,OAK,25,WR,15,14,,,,,,0,0,1,0,0,,,,,,,
1151,Lex Hilliard,2TM,28,,14,9,,,,,,1,0,2,7,0,,,,,,,
1152,Reggie Hodges,CLE,30,P,16,0,,,,,,,,,,,,1,0,1,0,0,
1153,Brian Hoyer,ARI,27,qb,2,1,,,,,,0,1,1,0,0,,,,,,,
1154,Richie Incognito*,MIA,29,LG,16,16,,,,,,0,0,2,0,0,,,,,,,
1155,Mark Ingram,NOR,23,rb,16,5,,,,,,0,0,1,1,0,,,,,,,
1156,DeSean Jackson,PHI,26,WR,11,11,,,,,,0,1,1,0,0,,,,,,,
1157,George Johnson,2TM,25,,7,0,,,,,,,,,,,,5,0,5,0,0,
1158,Steve Johnson,BUF,26,WR,16,16,,,,,,1,1,1,0,0,,,,,,,
1159,Steven Johnson,DEN,24,,11,0,,,,,,1,0,0,0,0,,,,,,,
1160,Will Johnson,PIT,23,fb,16,7,,,,,,0,0,1,0,0,,,,,,,
1161,Colin Kaepernick,SFO,25,qb,13,7,,,,,,0,9,2,-22,0,,,,,,,
1162,Jorvorskie Lane,MIA,25,fb,16,5,,,,,,0,3,2,0,0,,1,0,1,,,
1163,Ted Larsen,TAM,25,C/rg,16,13,,,,,,0,0,1,0,0,,,,,,,
1164,Mike Leach,ARI,36,,16,0,,,,,,0,0,1,0,0,,,,,,,
1165,Byron Leftwich,PIT,32,qb,2,1,,,,,,0,1,1,0,0,,,,,,,
1166,Rian Lindell,BUF,35,K,16,0,,,,,,,,,,,,1,0,1,0,0,
1167,Ryan Lindley,ARI,23,qb,6,4,,,,,,0,3,1,-10,0,,,,,,,
1168,Brandon Lloyd,NWE,31,WR,16,15,,,,,,0,0,1,0,1,,,,,,,
1169,Jake Long,MIA,27,LT,12,12,,,,,,0,0,1,2,0,,,,,,,
1170,Andrew Luck*,IND,23,QB,16,16,,,,,,0,10,2,-3,0,,,,,,,
1171,Steve Maneri,KAN,24,TE,13,8,,,,,,0,0,1,0,0,,,,,,,
1172,Eli Manning*,NYG,31,QB,16,16,,,,,,0,5,1,0,0,,,,,,,
1173,Peyton Manning*+,DEN,36,QB,16,16,,,,,,0,2,1,0,0,,,,,,,
1174,Doug Martin*,TAM,23,RB,16,16,,,,,,0,1,1,0,0,,,,,,,
1175,Jonathan Martin,MIA,23,lt/RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1176,Keshawn Martin,HOU,22,wr,16,1,,,,,,0,1,1,0,0,,,,,,,
1177,,,,,,,,,,,,,,,,,,,,,,,
1178,Mohamed Massaquoi,CLE,26,wr,9,5,,,,,,0,0,1,0,0,,,,,,,
1179,Pat McAfee,IND,25,P,16,0,,,,,,,,,,,,1,0,1,0,0,
1180,LeSean McCoy,PHI,24,RB,12,12,,,,,,0,4,2,0,0,,,,,,,
1181,Sherrick McManis,CHI,25,,12,0,,,,,,0,0,1,0,0,,,,,,,
1182,Randy McMichael,SDG,33,fb/TE/wr,16,10,,,,,,0,1,2,0,0,,4,0,4,0,0,
1183,Jamon Meredith,TAM,26,RG,14,12,,,,,,0,0,1,0,0,,,,,,,
1184,Charles Mitchell,ATL,23,,10,0,,,,,,,,,,,,1,0,1,0,0,
1185,Tony Moeaki,KAN,25,TE,15,14,,,,,,0,0,1,0,0,,,,,,,
1186,Josh Morgan,WAS,27,WR,16,15,,,,,,0,1,2,13,1,,,,,,,
1187,Alfred Morris,WAS,24,RB,16,16,,,,,,0,4,2,0,0,,,,,,,
1188,Randy Moss,SFO,35,wr,16,2,,,,,,0,1,1,0,0,,,,,,,
1189,Santana Moss,WAS,33,wr,16,1,,,,,,0,2,1,-4,0,,,,,,,
1190,Louis Murphy,CAR,25,wr,16,5,,,,,,0,1,1,0,1,,,,,,,
1191,Chris Myers*,HOU,31,C,16,16,,,,,,0,0,1,0,0,,,,,,,
1192,Cam Newton,CAR,23,QB,16,16,,,,,,0,10,3,-8,0,,,,,,,
1193,Kevin Ogletree,DAL,25,wr,15,1,,,,,,0,0,1,0,0,,,,,,,
1194,Michael Oher,BAL,26,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1195,Nathan Palmer,IND,23,,5,0,,,,,,0,0,1,0,0,,,,,,,
1196,Roscoe Parrish,TAM,30,,13,0,,,,,,0,1,1,0,0,,,,,,,
1197,Cedric Peerman,CIN,26,rb,14,1,,,,,,0,0,1,0,0,,,,,,,
1198,Donald Penn,TAM,29,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1199,John Phillips,DAL,25,TE,16,9,,,,,,0,0,1,0,0,,,,,,,
1200,Bernard Pierce,BAL,21,,16,0,,,,,,0,0,1,0,0,,,,,,,
1201,Chris Polk,PHI,23,,7,0,,,,,,1,0,0,0,0,,,,,,,
1202,Brady Quinn,KAN,28,QB,10,8,,,,,,0,1,1,0,0,,,,,,,
1203,Chilo Rachal,CHI,26,LG,9,8,,,,,,0,0,1,0,0,,,,,,,
1204,Chris Rainey,PIT,24,,16,0,,,,,,0,4,1,0,0,,,,,,,
1205,Rueben Randle,NYG,21,wr,16,1,,,,,,0,1,1,0,0,,,,,,,
1206,Barry Richardson,STL,26,RT,16,16,,,,,,1,0,0,0,0,,,,,,,
1207,Sean Richardson,GNB,22,,5,0,,,,,,,,,,,,1,0,1,0,0,
1208,,,,,,,,,,,,,,,,,,,,,,,
1209,Trent Richardson,CLE,22,RB,15,15,,,,,,0,3,3,0,0,,,,,,,
1210,Aaron Rodgers*,GNB,29,QB,16,16,,,,,,0,5,1,0,0,,,,,,,
1211,Ben Roethlisberger,PIT,30,QB,13,13,,,,,,0,6,3,-8,0,,,,,,,
1212,Tony Romo,DAL,32,QB,16,16,,,,,,0,6,2,-15,0,,,,,,,
1213,Jon Ryan,SEA,31,P,16,0,,,,,,0,1,1,-14,0,,,,,,,
1214,Rodger Saffold,STL,24,LT,10,10,,,,,,0,0,1,0,0,,,,,,,
1215,Brandon Saine,GNB,24,,6,0,,,,,,,,,,,,1,0,1,0,0,
1216,Mark Sanchez,NYJ,26,QB,15,15,,,,,,0,14,3,-22,0,,,,,,,
1217,Jeff Saturday*,GNB,37,C,14,14,,,,,,0,0,2,0,0,,,,,,,
1218,Matt Schaub*,HOU,31,QB,16,16,,,,,,0,4,2,-2,0,,,,,,,
1219,Chaz Schilens,NYJ,27,wr,15,6,,,,,,0,1,1,0,0,,,,,,,
1220,Owen Schmitt,OAK,27,fb,13,4,,,,,,,,,,,,1,0,1,0,0,
1221,Mitchell Schwartz,CLE,23,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1222,Jake Scott,PHI,31,rg,7,7,,,,,,0,0,1,0,0,,,,,,,
1223,Jonathan Scott,CHI,29,rt/t/te,12,7,,,,,,0,0,2,0,0,,,,,,,
1224,Lawrence Sidbury,ATL,26,,10,0,,,,,,,,,,,,1,0,1,0,0,
1225,Amini Silatolu,CAR,24,LG,15,15,,,,,,0,0,1,0,0,,,,,,,
1226,Jerome Simpson,MIN,26,WR,12,10,,,,,,0,2,1,0,0,,,,,,,
1227,John Skelton,ARI,24,qb,7,6,,,,,,0,4,2,-1,0,,,,,,,
1228,Alex Smith,SFO,28,QB,10,9,,,,,,0,3,2,0,0,,,,,,,
1229,Andre Smith,CIN,25,rt/T,16,16,,,,,,0,0,1,0,0,,,,,,,
1230,Willie Smith,OAK,26,rt,9,7,,,,,,0,0,1,0,0,,,,,,,
1231,Chris Spencer,CHI,30,lg/rg,10,5,,,,,,0,0,1,0,0,,,,,,,
1232,Matthew Stafford,DET,24,QB,16,16,,,,,,0,6,2,-7,0,,,,,,,
1233,Joe Staley*,SFO,28,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1234,Max Starks,PIT,30,LT,16,16,,,,,,0,1,1,0,0,,,,,,,
1235,Jonathan Stewart,CAR,25,rb,9,6,,,,,,0,2,1,0,0,,,,,,,
1236,Darrell Stuckey,SDG,25,,12,0,,,,,,2,0,2,5,0,,,,,,,
1237,Ryan Tannehill,MIA,24,QB,16,16,,,,,,0,9,1,0,0,,,,,,,
1238,Brandon Tate,CIN,25,wr,16,3,,,,,,0,4,2,0,0,,,,,,,
1239,,,,,,,,,,,,,,,,,,,,,,,
1240,Golden Tate,SEA,24,WR,15,15,,,,,,0,1,1,4,0,,,,,,,
1241,Daniel Thomas,MIA,25,,12,0,,,,,,0,3,1,0,0,,,,,,,
1242,Joe Thomas*,CLE,28,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1243,Pierre Thomas,NOR,28,rb,15,4,,,,,,0,0,1,0,0,,,,,,,
1244,Mike Tolbert,CAR,27,fb,16,5,,,,,,0,0,1,0,0,,,,,,,
1245,Michael Turner,ATL,30,RB,16,16,,,,,,0,3,1,0,0,,,,,,,
1246,Robert Turner,STL,28,C/lg,16,16,,,,,,0,0,1,0,0,,,,,,,
1247,Leon Washington*,SEA,30,,16,0,,,,,,0,2,1,0,0,,,,,,,
1248,Danny Watkins,PHI,28,rg,11,6,,,,,,0,0,1,0,0,,,,,,,
1249,Brandon Weeden,CLE,29,QB,15,15,,,,,,0,6,2,-3,0,,,,,,,
1250,Guy Whimper,JAX,29,rt/te,16,6,,,,,,0,0,1,0,0,,,,,,,
1251,Tahir Whitehead,DET,22,,14,0,,,,,,1,0,0,0,0,,,,,,,
1252,D.J. Williams,GNB,24,te,13,2,,,,,,,,,,,,3,0,3,0,0,
1253,Russell Wilson*,SEA,24,QB,16,16,,,,,,0,6,3,-9,0,,,,,,,
1254,Eric Winston,KAN,29,rg/RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1255,Eric Wood,BUF,26,C,14,14,,,,,,0,0,1,0,0,,,,,,,
1256,T.J. Yates,HOU,25,,4,0,,,,,,0,2,1,0,0,,,,,,,
1257,Jeremy Zuttah,TAM,26,c/LG,16,16,,,,,,0,0,1,0,0,,,,,,,
