,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1373,Jamar Adams,SEA,24,,6,0,,,,,,,,,,,,1,0,1,0,0,
1374,Ken Amato,TEN,32,,16,0,,,,,,0,0,1,0,0,,,,,,,
1375,Derek Anderson,CLE,26,qb,8,7,,,,,,0,5,2,-4,0,,,,,,,
1376,B.J. Askew,TAM,29,fb,5,2,,,,,,0,0,1,0,0,,,,,,,
1377,Sam Baker,ATL,24,LT,14,14,,,,,,0,0,1,0,0,,,,,,,
1378,Allen Barbre,GNB,25,rt,10,7,,,,,,0,0,1,0,0,,,,,,,
1379,Hank Baskett,2TM,27,,12,0,,,,,,,,,,,,2,0,2,0,0,
1380,Will Beatty,NYG,24,rt,16,4,,,,,,,,,,,,1,0,1,0,0,
1381,Kahlil Bell,CHI,23,,7,0,,,,,,,,,,,,2,0,2,0,0,
1382,Davone Bess,MIA,24,wr,16,2,,,,,,0,6,2,0,0,,,,,,,
1383,David Binn,SDG,37,,16,0,,,,,,,,,,,,1,0,1,0,0,
1384,Rocky Boiman,PIT,29,,6,0,,,,,,,,,,,,3,0,3,0,0,
1385,Brock Bolen,JAX,24,,3,0,,,,,,,,,,,,1,0,1,,,
1386,Drew Brees*,NOR,30,QB,15,15,,,,,,0,10,2,0,0,,,,,,,
1387,Jeremy Bridges,ARI,29,lt,16,4,,,,,,0,0,2,0,0,,,,,,,
1388,Diyral Briggs,SFO,24,,4,0,,,,,,,,,,,,2,0,2,0,0,
1389,Aaron Brown,DET,24,wr,15,2,,,,,,,,,,,,1,0,1,0,0,
1390,Josh Brown,STL,30,K,16,0,,,,,,,,,,,,1,0,1,0,0,
1391,Marc Bulger,STL,32,QB,9,8,,,,,,0,6,2,0,0,,,,,,,
1392,Antwon Burton,CAR,26,,2,0,,,,,,,,,,,,1,0,1,0,0,
1393,Jason Campbell,WAS,28,QB,16,16,,,,,,0,13,5,-25,0,,,,,,,
1394,,,,,,,,,,,,,,,,,,,,,,,
1395,Khary Campbell,HOU,30,,1,0,,,,,,,,,,,,1,0,1,,,
1396,Vernon Carey,MIA,28,RT,16,16,,,,,,0,0,2,-9,0,,,,,,,
1397,Desmond Clark,CHI,32,te,11,7,,,,,,0,0,1,0,0,,,,,,,
1398,Kellen Clemens,NYJ,26,qb,10,1,,,,,,0,2,1,-12,0,,,,,,,
1399,Jon Condo*,OAK,28,,16,0,,,,,,,,,,,,3,0,3,0,0,
1400,Chris Cooley,WAS,27,te,7,7,,,,,,0,1,1,0,0,,,,,,,
1401,Quan Cosby,CIN,27,,16,0,,,,,,0,2,1,0,0,,1,0,1,0,0,
1402,Patrick Crayton,DAL,30,wr,16,6,,,,,,0,4,2,0,0,,,,,,,
1403,Daunte Culpepper,DET,32,qb,8,5,,,,,,0,4,4,-8,0,,,,,,,
1404,Zak DeOssie,NYG,25,,16,0,,,,,,,,,,,,2,0,2,0,0,
1405,Ryan Diem,IND,30,RT,15,15,,,,,,0,0,1,0,0,,,,,,,
1406,Early Doucet,ARI,24,,9,0,,,,,,,,,,,,2,0,2,0,0,
1407,Julian Edelman,NWE,23,wr,11,7,,,,,,0,1,1,0,0,,,,,,,
1408,Chris Ellis,BUF,24,,3,0,,,,,,,,,,,,3,0,3,0,1,
1409,Alan Faneca*,NYJ,33,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1410,D'Brickashaw Ferguson*,NYJ,26,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1411,Derek Fine,BUF,26,te,8,6,,,,,,0,0,1,0,0,,3,0,3,0,0,
1412,Jermichael Finley,GNB,22,TE,13,10,,,,,,0,1,1,2,0,,,,,,,
1413,Zack Follett,DET,22,,12,0,,,,,,0,0,1,0,0,,4,0,4,0,0,
1414,Justin Forsett,SEA,24,rb,16,2,,,,,,0,4,0,0,0,,1,0,1,0,0,
1415,Arian Foster,HOU,23,rb,6,1,,,,,,0,1,0,0,0,,1,0,1,0,0,
1416,Ryan Fowler,NYJ,27,,8,0,,,,,,,,,,,,3,0,3,0,0,
1417,Doug Free,DAL,25,rt,16,7,,,,,,,,,,,,1,0,1,0,0,
1418,Josh Freeman,TAM,21,QB,10,9,,,,,,0,10,6,-14,0,,,,,,,
1419,Thomas Gafford,KAN,26,,16,0,,,,,,0,1,0,-38,0,,1,0,1,0,0,
1420,Dylan Gandy,DET,27,rg,15,5,,,,,,,,,,,,1,0,1,0,0,
1421,Mike Goff,KAN,33,rg,8,7,,,,,,0,0,2,0,0,,,,,,,
1422,Adam Goldberg,STL,29,rg/RT,16,14,,,,,,0,0,1,5,0,,,,,,,
1423,Brett Goode,GNB,25,,16,0,,,,,,,,,,,,2,0,2,0,0,
1424,Jonathan Goodwin*,NOR,31,C,16,16,,,,,,0,0,1,0,0,,,,,,,
1425,,,,,,,,,,,,,,,,,,,,,,,
1426,Frank Gore*,SFO,26,RB,14,14,,,,,,0,4,1,0,0,,,,,,,
1427,Bruce Gradkowski,OAK,26,qb,7,4,,,,,,0,5,2,-7,0,,,,,,,
1428,Ryan Grant,GNB,27,RB,16,16,,,,,,0,1,1,0,0,,,,,,,
1429,BenJarvus Green-Ellis,NWE,24,,12,0,,,,,,,,,,,,1,0,1,0,0,
1430,Courtney Greene,JAX,23,,9,0,,,,,,,,,,,,1,0,1,0,0,
1431,Rex Grossman,HOU,29,,1,0,,,,,,0,1,1,-4,0,,,,,,,
1432,Ben Grubbs,BAL,25,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1433,Ben Hamilton,DEN,32,LG,15,8,,,,,,0,0,1,0,0,,,,,,,
1434,Nic Harris,BUF,23,lb,15,2,,,,,,0,0,1,16,0,,,,,,,
1435,Ra'Shon Harris,CAR,23,,2,0,,,,,,,,,,,,1,0,1,0,0,
1436,Joey Haynos,MIA,25,TE,16,8,,,,,,0,1,0,0,0,,1,0,1,,,
1437,Todd Heap,BAL,29,TE,16,16,,,,,,0,1,1,0,0,,,,,,,
1438,Steve Heiden,CLE,33,te,7,6,,,,,,0,1,1,0,0,,,,,,,
1439,Erin Henderson,MIN,23,,2,0,,,,,,0,0,1,0,0,,,,,,,
1440,Devin Hester,CHI,27,WR,13,12,,,,,,0,3,2,0,0,,,,,,,
1441,Lex Hilliard,MIA,25,,16,0,,,,,,,,,,,,2,0,2,0,0,
1442,Peyton Hillis,DEN,23,fb,14,2,,,,,,0,1,1,0,0,,2,0,2,0,0,
1443,Kevin Huber,CIN,24,P,16,0,,,,,,0,1,1,-34,0,,,,,,,
1444,Jake Ingram,NWE,24,,16,0,0,0,0,0,1,,,,,,,,,,,,
1445,Edgerrin James,SEA,31,,7,0,,,,,,0,1,1,0,0,,,,,,,
1446,J.J. Jansen,CAR,23,,16,0,,,,,,,,,,,,1,0,1,0,0,
1447,Brian Jennings,SFO,33,,16,0,,,,,,,,,,,,3,0,3,0,0,
1448,Peria Jerry,ATL,25,nt,2,2,,,,,,,,,,,,1,0,1,0,1,
1449,Bruce Johnson,NYG,22,cb/db/lcb,16,5,2,83,1,49,8,,,,,,1.0,,,,,,
1450,Gartrell Johnson,NYG,23,,10,0,,,,,,0,0,1,0,0,,1,0,1,0,0,
1451,Felix Jones,DAL,22,rb,14,1,,,,,,0,3,1,0,0,,,,,,,
1452,Julius Jones,SEA,28,RB,14,14,,,,,,0,0,2,0,0,,,,,,,
1453,Nick Kaczur,NWE,30,RT,14,13,,,,,,0,0,1,0,0,,,,,,,
1454,Stanford Keglar,TEN,24,,12,0,,,,,,,,,,,,1,0,1,0,0,
1455,Mike Leach,ARI,33,,16,0,,,,,,,,,,,,1,0,1,0,0,
1456,,,,,,,,,,,,,,,,,,,,,,,
1457,Vonta Leach,HOU,28,fb/rb,16,4,,,,,,0,0,1,0,0,,,,,,,
1458,Andy Lee*,SFO,27,P,16,0,,,,,,,,,,,,1,0,1,0,0,
1459,Donald Lee,GNB,29,TE,16,10,,,,,,0,0,1,0,0,,,,,,,
1460,Mark LeVoir,NWE,27,,10,0,,,,,,0,0,1,0,0,,,,,,,
1461,Sean Locklear,SEA,28,LT,10,10,,,,,,0,0,1,0,0,,,,,,,
1462,Corey Mace,BUF,24,,2,0,1,0,0,0,1,,,,,,,1,0,1,0,0,
1463,Sean Mahan,TAM,29,c,6,4,,,,,,0,0,1,0,0,,,,,,,
1464,Patrick Mannelly,CHI,34,,16,0,,,,,,,,,,,,2,0,2,0,0,
1465,Eli Manning,NYG,28,QB,16,16,,,,,,0,13,1,0,0,,,,,,,
1466,Evan Mathis,CIN,28,lg,13,7,,,,,,0,0,1,0,0,,,,,,,
1467,Pat McAfee,IND,22,P,16,0,,,,,,,,,,,,1,0,1,0,0,
1468,Le'Ron McClain*,BAL,25,FB,16,14,,,,,,,,,,,,1,0,1,0,0,
1469,Willis McGahee,BAL,28,rb,16,1,,,,,,0,1,1,0,0,,,,,,,
1470,Bryant McKinnie*,MIN,30,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
1471,Zach Miller,JAX,25,,14,0,,,,,,0,0,1,0,0,,1,0,1,0,0,
1472,Marko Mitchell,WAS,24,,10,0,,,,,,,,,,,,1,0,1,0,0,
1473,Antwaun Molden,HOU,24,,4,0,,,,,,,,,,,,1,0,1,0,0,
1474,Matt Moore,CAR,25,qb,7,5,,,,,,0,2,1,-2,0,,,,,,,
1475,William Moore,ATL,24,,2,0,,,,,,,,,,,,1,0,1,0,0,
1476,Chris Morris,OAK,26,c/lg,16,10,,,,,,0,0,1,0,0,,,,,,,
1477,Maurice Morris,DET,30,rb,14,3,,,,,,0,1,1,0,0,,1,0,1,0,0,
1478,Jarvis Moss,DEN,25,,7,0,0,0,0,0,1,,,,,,,,,,,,
1479,Don Muhlbach,DET,28,,15,0,,,,,,1,0,0,0,0,,1,0,1,1,1,
1480,Brandon Myers,OAK,24,te,11,2,,,,,,1,0,1,0,0,,2,0,2,0,0,
1481,Jordy Nelson,GNB,24,,13,0,,,,,,0,3,1,0,0,,,,,,,
1482,Slade Norris,OAK,24,,4,0,,,,,,,,,,,,1,0,1,0,0,
1483,Keith Null,STL,24,qb,4,4,,,,,,0,3,2,-5,0,,,,,,,
1484,Ryan O'Callaghan,KAN,26,RT,14,12,,,,,,0,0,1,0,0,,,,,,,
1485,Kevin Ogletree,DAL,22,,11,0,,,,,,0,2,1,0,0,,,,,,,
1486,John Owens,SEA,29,te,16,3,,,,,,,,,,,,1,0,1,0,0,
1487,,,,,,,,,,,,,,,,,,,,,,,
1488,Willie Parker,PIT,29,rb,14,3,,,,,,0,2,1,0,0,,,,,,,
1489,Bear Pascoe,NYG,23,fb,4,1,,,,,,,,,,,,1,0,1,0,0,
1490,Brandon Pettigrew,DET,24,fb/TE,11,11,,,,,,0,1,1,0,0,,1,0,1,0,0,
1491,Ryan Pontbriand,CLE,30,,16,0,,,,,,0,1,0,-20,0,,1,0,1,0,0,
1492,Clinton Portis,WAS,28,RB,8,8,,,,,,0,1,1,0,0,,,,,,,
1493,Maurice Purify,CIN,23,,5,0,,,,,,,,,,,,2,0,2,0,0,
1494,Richard Quinn,DEN,23,,15,0,,,,,,,,,,,,1,0,1,0,0,
1495,Louis Rankin,2TM,24,,9,0,,,,,,0,1,0,0,0,,2,0,2,0,0,
1496,Darius Reynaud,MIN,25,,11,0,,,,,,0,3,2,0,0,,,,,,,
1497,Philip Rivers*,SDG,28,QB,16,16,,,,,,0,6,1,0,0,,,,,,,
1498,Ben Roethlisberger,PIT,27,QB,15,15,,,,,,0,7,2,-6,0,,,,,,,
1499,Matt Ryan,ATL,24,QB,14,14,,,,,,0,5,2,0,0,,,,,,,
1500,Mark Sanchez,NYJ,23,QB,15,15,,,,,,0,10,2,0,0,,,,,,,
1501,Tony Scheffler,DEN,26,TE,15,9,1,5,0,5,1,,,,,,,1,0,1,0,0,
1502,Owen Schmitt,SEA,24,fb,15,1,,,,,,,,,,,,1,0,1,0,0,
1503,Josh Scobee,JAX,27,K,16,0,,,,,,,,,,,,2,0,2,0,0,
1504,Mark Setterstrom,STL,25,lg/rg,9,3,,,,,,0,0,1,0,0,,,,,,,
1505,Matthew Slater,NWE,24,,14,0,,,,,,,,,,,,1,0,1,0,0,
1506,Justin Snow,IND,33,,16,0,,,,,,,,,,,,2,0,2,0,0,
1507,Matt Spaeth,PIT,26,fb/te,16,8,,,,,,0,1,1,0,0,,,,,,,
1508,Brian St. Pierre,ARI,30,,1,0,,,,,,0,1,1,0,0,,,,,,,
1509,Joe Staley,SFO,25,LT,9,9,,,,,,0,0,2,0,0,,,,,,,
1510,Craig Stevens,TEN,25,te,12,2,,,,,,,,,,,,1,0,1,1,1,
1511,Jerramy Stevens,TAM,30,TE,16,8,,,,,,0,0,1,0,0,,,,,,,
1512,Shaun Suisham,2TM,28,,14,0,,,,,,,,,,,,2,0,2,0,0,
1513,Jacob Tamme,IND,24,te,16,1,,,,,,,,,,,,3,0,3,0,0,
1514,Curtis Taylor,SFO,24,,7,0,,,,,,,,,,,,1,0,1,0,0,
1515,Hilee Taylor,CAR,23,,6,0,,,,,,,,,,,,1,0,1,0,0,
1516,Jeff Ulbrich,SFO,32,,4,0,,,,,,,,,,,,1,0,1,0,0,
1517,Louis Vasquez,SDG,22,RG,14,14,,,,,,0,0,1,0,0,,,,,,,
1518,,,,,,,,,,,,,,,,,,,,,,,
1519,Bobby Wade,KAN,28,wr,12,6,,,,,,0,3,1,0,0,,,,,,,
1520,Seneca Wallace,SEA,29,qb,13,2,,,,,,0,5,2,-27,0,,,,,,,
1521,Beanie Wells,ARI,21,,16,0,,,,,,0,4,1,-4,0,,,,,,,
1522,Andrew Whitworth,CIN,28,lt/T,16,16,,,,,,0,0,2,0,0,,,,,,,
1523,Chris Williams,CHI,24,lt/RT,16,16,,,,,,0,0,1,0,0,,,,,,,
1524,Mike Williams,WAS,29,rg/rt,8,8,,,,,,0,0,2,0,0,,,,,,,
1525,Donovan Woods,PIT,24,,1,0,,,,,,,,,,,,1,0,1,0,0,
