,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1094,Jason Spriggs,GNB,22,rg,16,2,,,,,,0,0,1,0,0,,,,,,,
1095,Matthew Stafford,DET,28,QB,16,16,,,,,,0,3,1,0,0,,,,,,,
1096,James Starks,GNB,30,rb,9,4,,,,,,0,1,1,0,0,,,,,,,
1097,Jonathan Stewart,CAR,29,RB,13,13,,,,,,0,3,1,0,0,,,,,,,
1098,Ryan Tannehill,MIA,28,QB,13,13,,,,,,0,9,3,-27,0,,,,,,,
1099,Golden Tate,DET,28,WR,16,16,,,,,,0,2,1,0,0,,,,,,,
1100,Jordan Taylor,DEN,24,,16,0,,,,,,0,1,1,0,0,,,,,,,
1101,Tyrod Taylor,BUF,27,QB,15,15,,,,,,0,4,3,-6,0,,,,,,,
1102,Adam Thielen,MIN,26,WR,16,10,,,,,,0,2,2,0,0,,,,,,,
1103,Julius Thomas,JAX,28,te,9,6,,,,,,1,0,0,0,0,,,,,,,
1104,Michael Thomas,NOR,23,WR,15,12,,,,,,0,2,2,10,0,,,,,,,
1105,Mike Thomas,LAR,22,,15,0,,,,,,1,1,0,0,0,,,,,,,
1106,Chris Thompson,WAS,26,,16,0,,,,,,0,2,2,0,0,,,,,,,
1107,Joe Thuney,NWE,24,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1108,Mike Tolbert*,CAR,31,fb,16,2,,,,,,1,0,0,0,0,,,,,,,
1109,Scott Tolzien,IND,29,qb,3,1,,,,,,0,1,1,0,0,,,,,,,
1110,J.C. Tretter,GNB,25,c,7,7,,,,,,0,0,1,0,0,,,,,,,
1111,Halapoulivaati Vaitai,PHI,23,rt,7,6,,,,,,0,0,1,0,0,,,,,,,
1112,Ricky Wagner,BAL,27,RT,15,14,,,,,,0,0,1,0,0,,,,,,,
1113,Delanie Walker*,TEN,32,TE,15,10,,,,,,0,1,1,0,0,,,,,,,
1114,Spencer Ware,KAN,25,RB,14,14,,,,,,0,4,2,0,0,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,
1116,Greg Warren,PIT,35,,16,0,,,,,,0,0,1,0,0,,,,,,,
1117,DeAndre Washington,OAK,23,rb,14,2,,,,,,0,1,1,0,0,,,,,,,
1118,Earl Watford,ARI,26,RG/rt,15,11,,,,,,0,0,3,0,0,,,,,,,
1119,Menelik Watson,OAK,28,rt/t,10,5,,,,,,0,0,1,0,0,,,,,,,
1120,Carson Wentz,PHI,24,QB,16,16,,,,,,0,14,7,-29,0,,,,,,,
1121,Leonard Wester,TAM,23,,3,0,,,,,,0,0,1,0,0,,,,,,,
1122,John Wetzel,ARI,25,lg/lt/rg,16,8,,,,,,0,0,1,0,0,,,,,,,
1123,James White,NWE,24,rb,16,4,,,,,,0,0,1,0,0,,,,,,,
1124,Lucky Whitehead,DAL,24,wr,15,1,,,,,,0,3,2,0,0,,,,,,,
1125,Brandon Wilds,NYJ,23,,4,0,,,,,,0,0,1,0,0,,,,,,,
1126,Damien Williams,MIA,24,,15,0,,,,,,0,1,1,0,0,,,,,,,
1127,Wendall Williams,HOU,26,,3,0,,,,,,0,0,1,-6,0,,,,,,,
1128,Russell Wilson,SEA,28,QB,16,16,,,,,,0,8,4,-7,0,,,,,,,
1129,James Winchester,KAN,27,,16,0,,,,,,0,0,1,0,0,,,,,,,
1130,Eric Winston,CIN,33,t,16,2,,,,,,0,0,1,0,0,,,,,,,
1131,Jameis Winston,TAM,22,QB,16,16,,,,,,0,10,3,-21,0,,,,,,,
1132,Scooby Wright,ARI,22,,3,0,,,,,,,,,,,,1,0,1,0,0,
1133,Marshal Yanda*,BAL,32,lg/rg,13,13,,,,,,0,0,1,0,0,,,,,,,
1134,Jeremy Zuttah*,BAL,30,C,16,16,,,,,,0,0,1,0,0,,,,,,,
