,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1091,Adrian Peterson*,MIN,28,RB,14,14,,,,,,0,5,1,0,0,,2,2,0,0,0,
1092,Brandon Pettigrew,DET,28,TE,14,14,,,,,,0,1,0,0,0,,2,2,0,0,0,
1093,Austin Pettis,STL,25,wr,16,6,,,,,,0,1,0,0,0,,2,2,0,0,0,
1094,Tyler Polumbus,WAS,28,RT,16,16,,,,,,0,0,1,0,0,,2,2,0,0,0,
1095,Bilal Powell,NYJ,25,RB,16,11,,,,,,0,1,1,0,0,,2,2,0,0,0,
1096,Will Rackley,JAX,24,LG,11,11,,,,,,,,,,,,2,2,0,0,0,
1097,Caesar Rayford,DAL,27,,7,0,,,,,,,,,,,,5,2,3,0,0,
1098,David Reed,IND,26,,7,0,,,,,,1,0,0,0,0,,2,2,0,0,0,
1099,Konrad Reuland,NYJ,26,,10,0,,,,,,,,,,,,3,2,1,0,0,
1100,Mychal Rivera,OAK,23,te,16,3,,,,,,0,0,1,0,0,,3,2,1,0,0,
1101,Philip Rivers*,SDG,32,QB,16,16,,,,,,0,3,1,-6,0,,2,2,0,0,0,
1102,Travian Robertson,ATL,25,,5,0,,,,,,,,,,,,2,2,0,0,0,
1103,Adrian Robinson,3TM,24,,10,0,,,,,,,,,,,,3,2,1,1,0,
1104,Jacquizz Rodgers,ATL,23,rb,15,4,,,,,,0,1,0,0,0,,3,2,1,0,0,
1105,Evan Rodriguez,BUF,25,,7,0,,,,,,,,,,,,5,2,3,0,0,
1106,Eddie Royal,SDG,27,wr,15,3,,,,,,1,1,0,0,0,,2,2,0,0,0,
1107,Ace Sanders,JAX,22,wr,15,4,,,,,,,,,,,,2,2,0,0,0,
1108,Geoff Schwartz,KAN,27,lg/rg,16,7,,,,,,,,,,,,2,2,0,0,0,
1109,Brian Schwenke,TEN,22,C,9,9,,,,,,0,0,1,2,0,,2,2,0,0,0,
1110,Trevor Scott,TAM,29,,4,0,,,,,,,,,,,,3,2,1,0,0,
1111,Alex Smith,CIN,31,te,16,1,,,,,,0,1,0,0,0,,3,2,1,0,0,
1112,Andre Smith,CIN,26,RT/t,16,15,,,,,,,,,,,,2,2,0,0,0,
1113,D'Anthony Smith,2TM,25,,4,0,,,,,,,,,,,,5,2,3,0,0,
1114,Wade Smith,HOU,32,LG,16,16,,,,,,,,,,,,2,2,0,0,0,
1115,,,,,,,,,,,,,,,,,,,,,,,
1116,Nate Solder,NWE,25,LT,15,15,,,,,,,,,,,,2,2,0,0,0,
1117,Bradley Sowell,ARI,24,LT,16,12,,,,,,,,,,,,2,2,0,0,0,
1118,Anthony Spencer,DAL,29,,1,0,,,,,,,,,,,,2,2,0,0,1,
1119,Micheal Spurlock,2TM,30,,11,0,,,,,,,,,,,,2,2,0,0,0,
1120,Julian Stanford,DET,23,,4,0,,,,,,,,,,,,3,2,1,0,0,
1121,David Stewart,TEN,31,RT,12,12,,,,,,,,,,,,2,2,0,0,0,
1122,Caleb Sturgis,MIA,24,K,16,0,,,,,,,,,,,,3,2,1,0,0,
1123,Julian Talley,NYG,24,,2,0,,,,,,,,,,,,2,2,0,0,0,
1124,Ryan Tannehill,MIA,25,QB,16,16,,,,,,0,9,3,0,0,,2,2,0,0,0,
1125,Ben Tate,HOU,25,rb,14,7,,,,,,0,5,1,0,0,,2,2,0,0,0,
1126,Ryan Taylor,GNB,26,te,14,1,,,,,,0,1,1,0,0,,2,2,0,0,0,
1127,Stepfan Taylor,ARI,22,,16,0,,,,,,,,,,,,2,2,0,0,0,
1128,Demaryius Thomas*,DEN,26,WR,16,16,,,,,,0,2,0,0,0,,2,2,0,0,0,
1129,Julius Thomas*,DEN,25,TE,14,14,,,,,,0,1,0,0,0,,2,2,0,,,
1130,Carson Tinker,JAX,24,,16,0,,,,,,0,1,0,-14,0,,3,2,1,0,0,
1131,Fernando Velasco,PIT,28,C,11,11,,,,,,,,,,,,2,2,0,0,0,
1132,Trevin Wade,NOR,24,,2,0,0,0,0,0,1,,,,,,,3,2,1,0,0,
1133,Delanie Walker,TEN,29,TE,15,11,,,,,,0,1,1,0,0,,2,2,0,0,0,
1134,Cody Wallace,PIT,29,c,9,4,,,,,,,,,,,,2,2,0,0,0,
1135,Larry Warford,DET,22,RG,16,16,,,,,,,,,,,,2,2,0,0,0,
1136,Joe Webb,MIN,27,wr,16,1,,,,,,,,,,,,2,2,0,0,0,
1137,Wes Welker,DEN,32,WR,13,13,,,,,,0,1,0,0,0,,2,2,0,0,0,
1138,Griff Whalen,IND,23,wr,9,3,,,,,,,,,,,,4,2,2,0,0,
1139,Travelle Wharton,CAR,32,LG,16,12,,,,,,,,,,,,2,2,0,0,0,
1140,Andrew Whitworth,CIN,32,lg/lt/t,14,14,,,,,,0,0,1,0,0,,2,2,0,0,0,
1141,Nick Williams,WAS,23,,5,0,,,,,,0,1,1,0,0,,2,2,0,0,0,
1142,Mike Windt,SDG,27,,16,0,,,,,,,,,,,,2,2,0,0,0,
1143,Jason Witten*,DAL,31,TE,16,16,,,,,,,,,,,,2,2,0,0,0,
1144,Danny Woodhead,SDG,28,rb,16,2,,,,,,0,2,0,0,0,,2,2,0,0,0,
1145,Kendall Wright,TEN,24,WR,16,12,,,,,,0,2,1,0,0,,2,2,0,0,0,
1146,,,,,,,,,,,,,,,,,,,,,,,
1147,Tim Wright,TAM,23,te/wr,16,8,,,,,,,,,,,,3,2,1,0,0,
1148,Isaako Aaitui,MIA,26,,4,0,,,,,,,,,,,,3,1,2,0,0,
1149,Emmanuel Acho,PHI,23,,6,0,,,,,,,,,,,,2,1,1,0,0,
1150,Kyle Adams,2TM,25,,6,1,,,,,,,,,,,,1,1,0,0,0,
1151,Mike Adams,PIT,23,lt/te,15,10,,,,,,,,,,,,1,1,0,0,0,
1152,Jeff Allen,KAN,23,LG,15,14,,,,,,,,,,,,1,1,0,0,0,
1153,Ryan Allen,NWE,23,P,16,0,,,,,,0,1,1,-2,0,,1,1,0,0,0,
1154,Joe Anderson,CHI,25,,6,0,,,,,,,,,,,,1,1,0,0,0,
1155,Bryan Anger,JAX,25,P,16,0,,,,,,0,1,2,0,0,,1,1,0,0,0,
1156,Terron Armstead,NOR,22,lt,6,2,,,,,,,,,,,,1,1,0,,,
1157,Jon Asamoah,KAN,25,RG,14,9,,,,,,,,,,,,1,1,0,0,0,
1158,Josh Aubrey,CLE,22,,6,0,,,,,,,,,,,,1,1,0,0,1,
1159,Miles Austin,DAL,29,WR,11,8,,,,,,,,,,,,1,1,0,0,0,
1160,Tavon Austin,STL,23,rb/wr,13,3,,,,,,0,4,2,0,0,,1,1,0,0,0,
1161,Doug Baldwin,SEA,25,WR,16,9,,,,,,,,,,,,2,1,1,0,0,
1162,Joe Banyard,MIN,25,,3,0,,,,,,,,,,,,1,1,0,0,0,
1163,Kelvin Beachum,PIT,24,LT/te,15,12,,,,,,,,,,,,1,1,0,0,0,
1164,Zane Beadles,DEN,27,LG,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1165,Cole Beasley,DAL,24,wr,14,3,,,,,,0,1,0,0,0,,1,1,0,0,0,
1166,Josh Bellamy,WAS,24,,5,0,,,,,,,,,,,,2,1,1,0,0,
1167,Martellus Bennett,CHI,26,TE,16,15,,,,,,0,1,0,0,0,,1,1,0,0,0,
1168,Davone Bess,CLE,28,wr,14,3,,,,,,0,1,0,0,0,,1,1,0,0,0,
1169,Justin Blackmon,JAX,23,wr,4,4,,,,,,,,,,,,1,1,0,0,0,
1170,LeGarrette Blount,NWE,27,rb,16,7,,,,,,0,3,0,0,0,,1,1,0,0,0,
1171,Clint Boling,CIN,24,LG,12,12,,,,,,,,,,,,2,1,1,0,0,
1172,Kevin Boothe,NYG,30,c/LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1173,Dwayne Bowe,KAN,29,WR,15,15,,,,,,,,,,,,1,1,0,0,0,
1174,Josh Boyce,NWE,22,wr,9,3,,,,,,,,,,,,1,1,0,0,0,
1175,Kenny Britt,TEN,25,wr,12,3,,,,,,,,,,,,1,1,0,0,0,
1176,Brandon Brooks,HOU,24,RG,15,15,,,,,,0,0,2,0,0,,1,1,0,0,0,
1177,,,,,,,,,,,,,,,,,,,,,,,
1178,Michael Brooks,SEA,22,,1,0,,,,,,,,,,,,1,1,0,0,0,
1179,Andre Brown,NYG,27,RB,8,8,,,,,,0,3,1,0,0,,1,1,0,0,0,
1180,Mike Brown,JAX,24,wr,11,6,,,,,,0,2,1,0,0,,1,1,0,0,0,
1181,Vincent Brown,SDG,24,WR,16,12,,,,,,,,,,,,1,1,0,0,0,
1182,Dez Bryant*,DAL,25,WR,16,16,0,0,0,0,1,0,3,0,0,0,,2,1,1,0,0,
1183,Randy Bullock,HOU,24,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1184,Stephen Burton,JAX,24,wr,4,2,,,,,,,,,,,,1,1,0,0,0,
1185,Reggie Bush,DET,28,RB,14,14,,,,,,0,5,1,0,0,,1,1,0,0,0,
1186,Nate Byham,TAM,25,fb/te,4,3,,,,,,,,,,,,1,1,0,0,0,
1187,Jordan Cameron*,CLE,25,TE,15,14,,,,,,0,1,0,0,0,,1,1,0,0,0,
1188,Marcus Cannon,NWE,25,rt,14,6,,,,,,,,,,,,1,1,0,0,0,
1189,Dan Carpenter,BUF,28,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1190,Matt Cassel,MIN,31,qb,9,6,,,,,,0,3,1,-3,0,,1,1,0,0,0,
1191,Brent Celek,PHI,28,TE,16,15,,,,,,0,1,0,0,0,,1,1,0,0,0,
1192,Tyson Clabo,MIA,32,RT,15,15,,,,,,,,,,,,1,1,0,0,0,
1193,Charles Clay,MIA,24,TE,16,15,,,,,,,,,,,,2,1,1,0,0,
1194,Tyler Clutts,2TM,29,,8,0,,,,,,0,1,1,0,0,,2,1,1,0,0,
1195,Willie Colon,NYJ,30,RG,16,16,,,,,,,,,,,,1,1,0,0,0,
1196,Dustin Colquitt,KAN,31,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1197,Sanders Commings,KAN,23,,2,0,,,,,,,,,,,,1,1,0,0,0,
1198,William Compton,WAS,24,,1,0,,,,,,,,,,,,1,1,0,0,0,
1199,Jared Cook,STL,26,TE,16,13,,,,,,0,1,0,0,0,,1,1,0,0,0,
1200,Riley Cooper,PHI,26,WR,16,15,,,,,,,,,,,,1,1,0,0,0,
1201,Oniel Cousins,CLE,29,rg,16,4,,,,,,,,,,,,1,1,0,0,0,
1202,Da'Mon Cromartie-Smith,PIT,26,,4,0,,,,,,,,,,,,1,1,0,0,0,
1203,Mason Crosby,GNB,29,K,16,0,,,,,,,,,,,,2,1,1,0,0,
1204,Jeff Cumberland,NYJ,26,TE,15,12,,,,,,0,0,1,0,0,,1,1,0,0,0,
1205,Billy Cundiff,CLE,33,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1206,Andy Dalton,CIN,26,QB,16,16,,,,,,0,6,1,-14,0,,2,1,1,0,0,
1207,Owen Daniels,HOU,31,te,5,5,,,,,,,,,,,,1,1,0,0,0,
1208,,,,,,,,,,,,,,,,,,,,,,,
1209,Kanorris Davis,NWE,23,,3,0,,,,,,,,,,,,3,1,2,0,0,
1210,Knile Davis,KAN,22,rb,16,1,,,,,,0,3,0,0,0,,1,1,0,0,0,
1211,David DeCastro,PIT,23,RG,15,15,,,,,,,,,,,,1,1,0,0,0,
1212,Quinton Dial,SFO,23,,3,0,,,,,,,,,,,,1,1,0,0,0,
1213,Zach Diles,TEN,28,,2,0,,,,,,,,,,,,1,1,0,0,0,
1214,Aaron Dobson,NWE,22,WR,12,9,,,,,,0,1,1,0,0,,1,1,0,0,0,
1215,Larry Donnell,NYG,25,te,16,1,,,,,,0,0,1,0,0,,4,1,3,0,0,
1216,Tandon Doss,BAL,24,wr,15,2,,,,,,0,1,0,0,0,,1,1,0,0,0,
1217,Demar Dotson,TAM,28,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1218,Jim Dray,ARI,27,TE,16,15,,,,,,0,1,0,0,0,,1,1,0,0,0,
1219,Kris Durham,DET,25,WR,16,13,,,,,,0,1,0,0,0,,3,1,2,0,0,
1220,Jeremy Ebert,JAX,24,,5,0,,,,,,,,,,,,1,1,0,0,0,
1221,Andre Ellington,ARI,24,rb,15,1,,,,,,0,1,1,0,0,,2,1,1,0,0,
1222,Gavin Escobar,DAL,22,te,16,1,,,,,,0,0,1,0,0,,1,1,0,0,0,
1223,Jahri Evans*,NOR,30,RG,14,14,,,,,,0,0,1,0,0,,1,1,0,,,
1224,Jermichael Finley,GNB,26,te,6,5,,,,,,,,,,,,1,1,0,0,0,
1225,Eric Fisher,KAN,22,RT,14,13,,,,,,0,0,1,0,0,,1,1,0,0,0,
1226,Joe Flacco,BAL,28,QB,16,16,,,,,,0,8,2,0,0,,1,1,0,0,0,
1227,Michael Floyd,ARI,24,WR,16,16,,,,,,,,,,,,1,1,0,0,0,
1228,Andre Fluellen,DET,28,,13,0,,,,,,0,0,1,0,0,,3,1,2,1,0,
1229,Matt Flynn,3TM,28,,9,5,,,,,,0,7,1,-5,0,,1,1,0,0,0,
1230,Nick Foles*,PHI,24,QB,13,10,,,,,,0,4,1,-10,0,,1,1,0,0,0,
1231,Ramon Foster,PIT,27,LG,15,15,,,,,,,,,,,,1,1,0,0,0,
1232,Rob Francois,GNB,28,,4,0,,,,,,1,0,0,0,0,,2,1,1,0,0,
1233,Travis Frederick,DAL,22,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1234,Dwight Freeney,SDG,33,lb,4,4,,,,,,,,,,,0.5,2,1,1,0,5,
1235,Dylan Gandy,DET,31,,15,0,,,,,,1,0,0,0,0,,1,1,0,0,0,
1236,Clyde Gates,NYJ,27,wr,6,2,,,,,,,,,,,,1,1,0,0,0,
1237,Kwame Geathers,SDG,23,,7,0,,,,,,,,,,,,4,1,3,0,0,
1238,Toby Gerhart,MIN,26,,14,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1239,,,,,,,,,,,,,,,,,,,,,,,
1240,Gary Gibson,TAM,31,dt,13,1,,,,,,,,,,,,3,1,2,1,2,
1241,Ted Ginn,CAR,28,wr,16,2,,,,,,0,0,1,0,0,,1,1,0,0,0,
1242,Chris Givens,STL,24,WR,16,13,,,,,,0,1,0,0,0,,1,1,0,0,0,
1243,Brittan Golden,ARI,25,,5,0,,,,,,,,,,,,1,1,0,0,0,
1244,Tony Gonzalez*,ATL,37,TE,16,16,,,,,,,,,,,,1,1,0,0,0,
1245,Tavares Gooden,HOU,29,,1,0,,,,,,,,,,,,1,1,0,0,0,
1246,Mike Goodson,NYJ,26,,2,0,,,,,,,,,,,,1,1,0,0,0,
1247,Josh Gordon*+,CLE,22,WR,14,14,,,,,,,,,,,,1,1,0,0,0,
1248,Richard Gordon,KAN,26,,2,0,,,,,,,,,,,,1,1,0,0,0,
1249,Larry Grant,CHI,28,,2,0,,,,,,,,,,,,1,1,0,0,0,
1250,Jermaine Gresham,CIN,25,TE,14,14,,,,,,0,3,0,0,0,,1,1,0,0,0,
1251,Jonathan Grimes,HOU,24,rb,2,1,,,,,,0,1,0,0,0,,1,1,0,0,0,
1252,Rob Gronkowski,NWE,24,te,7,6,,,,,,,,,,,,1,1,0,0,0,
1253,Ben Grubbs*,NOR,29,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1254,Andre Gurode,OAK,35,c/lg,10,4,,,,,,0,0,1,0,0,,1,1,0,0,0,
1255,Saalim Hakim,NYJ,23,,3,0,,,,,,,,,,,,1,1,0,0,0,
1256,Jakar Hamilton,DAL,24,,3,0,,,,,,,,,,,,2,1,1,0,0,
1257,James Hanna,DAL,24,TE,16,8,,,,,,,,,,,,1,1,0,0,0,
1258,Nick Hardwick,SDG,32,C,16,16,,,,,,,,,,,,1,1,0,,,
1259,Chris Harper,GNB,24,,4,0,,,,,,,,,,,,1,1,0,0,0,
1260,Clark Harris,CIN,29,,16,0,,,,,,,,,,,,1,1,0,0,0,
1261,Ryan Harris,HOU,28,lt/te,16,3,,,,,,,,,,,,1,1,0,,,
1262,Paul Hazel,CLE,23,,13,0,,,,,,,,,,,,3,1,2,0,1,
1263,Johnny Hekker*+,STL,23,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1264,Alex Henery,PHI,26,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1265,Todd Herremans,PHI,31,RG,16,16,,,,,,,,,,,,1,1,0,0,0,
1266,Dan Herron,IND,24,,6,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1267,Michael Hill,2TM,24,,8,0,,,,,,,,,,,,1,1,0,0,0,
1268,Stephen Hill,NYJ,22,WR,12,11,,,,,,0,1,1,0,0,,1,1,0,0,0,
1269,Corey Hilliard,DET,28,rt/t,9,7,,,,,,,,,,,,2,1,1,0,0,
1270,,,,,,,,,,,,,,,,,,,,,,,
1271,Santonio Holmes,NYJ,29,WR,11,11,,,,,,,,,,,,1,1,0,0,0,
1272,Austin Howard,NYJ,26,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1273,Rodney Hudson,KAN,24,C,16,15,,,,,,0,1,0,0,0,,1,1,0,0,0,
1274,Brandon Hughes,PHI,27,,1,0,,,,,,,,,,,,1,1,0,0,0,
1275,Margus Hunt,CIN,26,,10,0,,,,,,,,,,,0.5,3,1,2,0,2,
1276,Richie Incognito,MIA,30,LG,8,8,,,,,,,,,,,,1,1,0,0,0,
1277,Mark Ingram,NOR,24,rb,11,3,,,,,,0,1,0,0,0,,1,1,0,,,
1278,Kemal Ishmael,ATL,22,,4,0,,,,,,,,,,,,1,1,0,0,0,
1279,DeSean Jackson*,PHI,27,WR,16,16,,,,,,0,1,0,0,0,,1,1,0,0,0,
1280,Steven Jackson,ATL,30,RB,12,12,,,,,,,,,,,,1,1,0,0,0,
1281,Brandon Jacobs,NYG,31,rb,7,1,,,,,,0,1,0,0,0,,1,1,0,0,0,
1282,Tim Jamison,HOU,27,,5,0,0,0,0,0,1,,,,,,,1,1,0,0,0,
1283,Lestar Jean,HOU,25,,13,0,,,,,,,,,,,,1,1,0,0,0,
1284,Willie Jefferson,HOU,22,,6,0,,,,,,,,,,,,2,1,1,0,0,
1285,Brandon Jenkins,WAS,23,,5,0,,,,,,,,,,,,2,1,1,0,0,
1286,Greg Jenkins,OAK,24,,6,0,,,,,,0,1,1,23,1,,1,1,0,0,0,
1287,Jerrel Jernigan,NYG,24,wr,15,3,,,,,,0,1,0,0,0,,1,1,0,0,0,
1288,Calvin Johnson*+,DET,28,WR,14,14,,,,,,0,1,1,1,0,,1,1,0,0,0,
1289,Chris Johnson,TEN,28,RB,16,16,,,,,,0,3,2,0,0,,1,1,0,0,0,
1290,Keelan Johnson,PHI,24,,2,0,,,,,,,,,,,,1,1,0,0,0,
1291,Chris Jones,DAL,24,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1292,Donnie Jones,PHI,33,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1293,Jason Jones,DET,27,de,3,3,0,0,0,0,1,,,,,,,1,1,0,0,0,
1294,Julio Jones,ATL,24,wr,5,5,,,,,,0,2,1,18,0,,1,1,0,0,0,
1295,Maurice Jones-Drew,JAX,28,RB,15,15,,,,,,0,1,1,0,0,,1,1,0,0,0,
1296,Colin Kaepernick,SFO,26,QB,16,16,,,,,,0,9,2,-4,0,,1,1,0,0,0,
1297,Deji Karim,HOU,27,,7,0,,,,,,,,,,,,1,1,0,0,0,
1298,Nick Kasa,OAK,23,te,16,1,,,,,,,,,,,,1,1,0,0,0,
1299,Frank Kearse,DAL,25,,2,0,,,,,,,,,,,,1,1,0,0,0,
1300,Kyle Knox,2TM,24,,6,0,,,,,,,,,,,,1,1,0,,,
1301,,,,,,,,,,,,,,,,,,,,,,,
1302,Sam Koch,BAL,31,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1303,Jordan Kovacs,MIA,23,,9,0,,,,,,,,,,,,1,1,0,0,0,
1304,Markus Kuhn,NYG,27,,5,0,,,,,,,,,,,,1,1,0,0,0,
1305,Mike Leach,ARI,37,,16,0,,,,,,,,,,,,3,1,2,0,0,
1306,Vonta Leach,BAL,32,fb,16,7,,,,,,0,1,1,0,0,,1,1,0,0,0,
1307,Ronald Leary,DAL,24,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1308,Joe Lefeged,IND,25,,4,0,,,,,,0,0,1,2,0,,1,1,0,,,
1309,Andy Levitre,TEN,27,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1310,Thaddeus Lewis,BUF,28,qb,6,5,,,,,,0,7,1,-5,0,,1,1,0,0,0,
1311,Kory Lichtensteiger,WAS,28,LG,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1312,Jake Long,STL,28,LT,15,15,,,,,,,,,,,,1,1,0,0,0,
1313,Erik Lorig,TAM,27,FB/wr,15,9,,,,,,,,,,,,1,1,0,,,
1314,Kyle Love,2TM,27,,2,0,,,,,,,,,,,,4,1,3,0,0,
1315,Alex Mack*,CLE,28,C,16,16,,,,,,0,1,1,-14,0,,1,1,0,0,0,
1316,Lamar Mady,OAK,24,,7,0,,,,,,,,,,,,1,1,0,0,0,
1317,Logan Mankins*,NWE,31,LG/lt,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1318,Doug Martin,TAM,24,rb,6,6,,,,,,0,2,1,0,0,,1,1,0,0,0,
1319,Sam Martin,DET,23,P,16,0,,,,,,0,2,1,-9,0,,1,1,0,0,0,
1320,Vaughn Martin,MIA,27,,3,0,,,,,,,,,,,,1,1,0,0,0,
1321,Jeron Mastrud,OAK,26,TE,16,12,,,,,,0,0,1,0,0,,1,1,0,0,0,
1322,Ryan Mathews,SDG,26,RB,16,14,,,,,,0,2,1,0,0,,1,1,0,0,0,
1323,Benson Mayowa,SEA,22,,2,0,,,,,,,,,,,,2,1,1,0,0,
1324,Matt McCants,OAK,24,rt,13,3,,,,,,,,,,,,1,1,0,0,0,
1325,Dexter McCluster*,KAN,24,wr,15,6,,,,,,0,2,1,0,0,,1,1,0,0,0,
1326,LeSean McCoy*+,PHI,25,RB,16,16,,,,,,0,1,0,0,0,,1,1,0,0,0,
1327,Vance McDonald,SFO,23,te,15,4,,,,,,,,,,,,1,1,0,0,0,
1328,Marshall McFadden,OAK,27,,4,0,,,,,,,,,,,,2,1,1,0,0,
1329,Sean McGrath,KAN,26,TE,16,9,,,,,,,,,,,,1,1,0,0,0,
1330,Jonathan Meeks,BUF,24,,8,0,,,,,,,,,,,,2,1,1,0,0,
1331,Rashard Mendenhall,ARI,26,RB,15,15,,,,,,0,4,0,0,0,,1,1,0,0,0,
1332,,,,,,,,,,,,,,,,,,,,,,,
1333,Phillip Merling,WAS,28,,3,0,,,,,,,,,,,,2,1,1,0,0,
1334,Zach Miller,SEA,28,TE,14,12,,,,,,,,,,,,2,1,1,0,0,
1335,Eugene Monroe,2TM,26,,15,15,,,,,,,,,,,,1,1,0,0,0,
1336,Will Montgomery,WAS,30,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1337,Denarius Moore,OAK,25,WR,13,10,,,,,,,,,,,,1,1,0,0,0,
1338,Knowshon Moreno,DEN,26,RB,16,15,,,,,,0,2,3,5,0,,1,1,0,0,0,
1339,Alfred Morris*,WAS,25,RB,16,16,,,,,,0,5,1,0,0,,1,1,0,0,0,
1340,Derek Moye,PIT,25,,7,0,,,,,,,,,,,,1,1,0,0,0,
1341,DeMarco Murray*,DAL,25,RB,14,14,,,,,,0,3,1,0,0,,1,1,0,0,0,
1342,Jordy Nelson,GNB,28,WR,16,16,,,,,,,,,,,,1,1,0,0,0,
1343,Derek Newton,HOU,26,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1344,Lucas Nix,OAK,24,LG/rg,14,10,,,,,,,,,,,,2,1,1,0,0,
1345,Brad Nortman,CAR,24,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1346,Kevin Ogletree,2TM,26,,16,2,,,,,,,,,,,,1,1,0,0,0,
1347,Alex Okafor,ARI,22,,1,0,,,,,,,,,,,,1,1,0,0,0,
1348,Michael Otto,TEN,30,rt,15,2,,,,,,,,,,,,1,1,0,0,0,
1349,Eric Page,TAM,22,wr,16,1,,,,,,0,3,0,0,0,,1,1,0,0,0,
1350,Carson Palmer,ARI,34,QB,16,16,,,,,,0,6,1,0,0,,2,1,1,0,0,
1351,Bear Pascoe,NYG,27,fb/te,16,6,,,,,,,,,,,,1,1,0,0,0,
1352,Austin Pasztor,JAX,23,RT,15,12,,,,,,,,,,,,1,1,0,0,0,
1353,Bernard Pierce,BAL,22,rb,16,1,,,,,,,,,,,,1,1,0,0,0,
1354,Dennis Pitta,BAL,28,te,4,1,,,,,,,,,,,,1,1,0,0,0,
1355,Adam Podlesh,CHI,30,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1356,Quinton Pointer,STL,25,,2,0,,,,,,,,,,,,1,1,0,0,0,
1357,Christian Ponder,MIN,25,QB,9,9,,,,,,0,7,1,-7,0,,1,1,0,,,
1358,Mike Pouncey*,MIA,24,C,14,14,,,,,,0,1,0,-18,0,,1,1,0,0,0,
1359,Jerrell Powe,KAN,26,nt,2,1,0,0,0,0,1,,,,,,1.0,2,1,1,1,1,
1360,Shawn Powell,2TM,25,,7,0,,,,,,,,,,,,1,1,0,0,0,
1361,Jordan Pugh,WAS,25,,4,0,1,16,0,16,1,,,,,,,1,1,0,0,0,
1362,Brian Quick,STL,24,wr,16,5,,,,,,,,,,,,1,1,0,0,0,
1363,,,,,,,,,,,,,,,,,,,,,,,
1364,Ryan Quigley,NYJ,23,P/QB,14,0,,,,,,,,,,,,1,1,0,0,0,
1365,Bobby Rainey,2TM,26,,15,6,,,,,,0,1,0,0,0,,1,1,0,0,0,
1366,Manuel Ramirez,DEN,30,C,16,16,,,,,,0,1,0,-14,0,,1,1,0,0,0,
1367,Rueben Randle,NYG,22,wr,16,3,,,,,,0,3,1,0,0,,1,1,0,0,0,
1368,Marcel Reece*,OAK,28,FB/rb,16,15,,,,,,,,,,,,1,1,0,0,0,
1369,Riley Reiff,DET,25,LT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1370,Darius Reynaud,2TM,29,,9,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1371,Dallas Reynolds,NYG,29,,3,0,,,,,,,,,,,,1,1,0,0,0,
1372,Gerald Rivers,2TM,23,,3,0,,,,,,,,,,,,1,1,0,0,0,
1373,Denard Robinson,JAX,23,,16,0,,,,,,0,3,1,0,0,,2,1,1,0,0,
1374,Khiry Robinson,NOR,24,,10,0,,,,,,,,,,,,1,1,0,0,0,
1375,Michael Robinson,SEA,30,fb,9,3,,,,,,0,0,1,0,0,,1,1,0,0,0,
1376,Patrick Robinson,NOR,26,,2,0,,,,,,,,,,,,2,1,1,0,0,
1377,Brian Robiskie,ATL,26,,1,0,,,,,,,,,,,,1,1,0,0,0,
1378,Saverio Rocca,WAS,40,P,16,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1379,Michael Roos,TEN,31,LT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1380,Jay Ross,BUF,26,,5,0,,,,,,,,,,,,1,1,0,0,0,
1381,Jeremy Ross,2TM,25,,13,2,,,,,,0,2,0,0,0,,3,1,2,0,0,
1382,Kyle Rudolph,MIN,24,TE,8,8,,,,,,,,,,,,2,1,1,0,0,
1383,Rodger Saffold,STL,25,lt/rg/rt,12,9,,,,,,,,,,,,1,1,0,0,0,
1384,Dane Sanzenbacher,CIN,25,wr,10,1,,,,,,,,,,,,1,1,0,0,0,
